track_pos,track_artist_name,track_track_uri,track_artist_uri,track_track_name,track_album_uri,track_duration_ms,track_album_name,playlist_pid,playlist_name,playlist_description,playlist_modified_at,playlist_num_artists,playlist_num_albums,playlist_num_tracks,playlist_num_followers,playlist_num_edits,playlist_duration_ms,playlist_collaborative
95,Afrojack,spotify:track:0nz3SonnHRwEbRQreKZTbY,spotify:artist:4D75GcNG95ebPtNvoNVXhz,Turn up the Speakers - Original Mix,spotify:album:5jUNMLCpxcMrmzCLuEaaHj,343120,Turn up the Speakers,2000,party party,,1446854400,116,142,152,1,3,39413578,False
96,Shiba San,spotify:track:5VS7aJFWhrm5U4gO7wHbVB,spotify:artist:7Hr9bE0u9Rl5n6QahVNRnc,Okay,spotify:album:6zwUPGMAnjh2PLxfVDTdnf,359297,Okay,2000,party party,,1446854400,116,142,152,1,3,39413578,False
97,Rae Sremmurd,spotify:track:4scpF6J5uMBvoh6sFB7EL1,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,No Type,spotify:album:6eDx949ONWDCN0O22wFZf7,200080,SremmLife,2000,party party,,1446854400,116,142,152,1,3,39413578,False
98,A$AP Mob,spotify:track:7MDKvOzNgAJ3KMCtaP2UOa,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,Hella Hoes,spotify:album:2WNrT4HGWNJy7xJCZ92Oot,211964,Hella Hoes,2000,party party,,1446854400,116,142,152,1,3,39413578,False
99,Destructo,spotify:track:7inJ78Wpv18w24Zc4ZGRag,spotify:artist:0BEYTctVmnYa5yStp4Jpab,Party Up - GTA Remix,spotify:album:32fPY5IcNWXuK2HdKh4fW9,259920,Party Up,2000,party party,,1446854400,116,142,152,1,3,39413578,False
100,ZHU,spotify:track:1gUZLUdlhcNk5zeBF1fc6j,spotify:artist:28j8lBWDdDSHSSt5oPlsX2,Paradise Awaits,spotify:album:62e42RyXywke5INCA3VRGJ,213443,The Nightday,2000,party party,,1446854400,116,142,152,1,3,39413578,False
101,Rudimental,spotify:track:3OG0bKPHVgov24bf3UXZRh,spotify:artist:4WN5naL3ofxrVBgFpguzKo,Feel The Love - feat. John Newman [Fred V & Grafix Remix],spotify:album:6SRwxmQjAneSSyfhE7fv37,288830,Feel The Love (feat. John Newman),2000,party party,,1446854400,116,142,152,1,3,39413578,False
102,OG Maco,spotify:track:33OG3eJX77UAcaTzQa0xIu,spotify:artist:0nvvVQhPQGkYTJlThLbJeu,U Guessed It (Remix),spotify:album:64PPnBAtsVz5WcIX8rjFKC,210128,OG Maco EP,2000,party party,,1446854400,116,142,152,1,3,39413578,False
103,YG,spotify:track:3KJ7btrsyVPy2VJXBElxq6,spotify:artist:3elR9fj2COXgTJlJm7NtP7,I'm Good,spotify:album:5kSXMVJVAfswwYYDUxgXgN,201176,White T (Original Music Soundtrack Inspired By The Movie),2000,party party,,1446854400,116,142,152,1,3,39413578,False
104,Disco Fries,spotify:track:3xHV96EQkFNorlIFQDT88v,spotify:artist:7G7KvDCLdVG0Ok511Iqc9U,The Light - Club Mix,spotify:album:6JX0i2S3uNsrppXKPI7wcj,346875,The Light,2000,party party,,1446854400,116,142,152,1,3,39413578,False
105,Afrojack,spotify:track:10qPhu2ekexZziM2uztYL4,spotify:artist:4D75GcNG95ebPtNvoNVXhz,We'll Be Ok,spotify:album:7eIdlHTVcGUhf6WGGffQES,319684,Forget The World,2000,party party,,1446854400,116,142,152,1,3,39413578,False
106,What So Not,spotify:track:4JLojdKkKNM3rgvP2zvUGR,spotify:artist:4AA8eXtzqh5ykxtafLaPOi,Jaguar,spotify:album:5H4o8uDIIhavTtYbUsoiBn,286928,Jaguar,2000,party party,,1446854400,116,142,152,1,3,39413578,False
107,Hermitude,spotify:track:0QAjwIEt6FVTbfASxmNolZ,spotify:artist:3fmMaLC5jjf2N4EC2kTx0u,HyperParadise - Flume Remix (Ganz Flip),spotify:album:6l7cNe3wCIRqeyZwSQIfzz,290000,HyperParadise,2000,party party,,1446854400,116,142,152,1,3,39413578,False
108,Jauz,spotify:track:03IxJiB8ZOH9hEQZF5mCNY,spotify:artist:5ttgIeUVka6FLyi00Uu5h8,Feel The Volume,spotify:album:6ZHnlA5lXphSHoYLsQSYTd,230400,Feel The Volume,2000,party party,,1446854400,116,142,152,1,3,39413578,False
109,ODESZA,spotify:track:2eMh8ISgK9dylE51SJUixA,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,My Friends Never Die,spotify:album:5wujmLudsKEx9PZdVIPUUS,171500,My Friends Never Die,2000,party party,,1446854400,116,142,152,1,3,39413578,False
110,PeaceTreaty,spotify:track:56jdf9syPFsTINmIU1EZPn,spotify:artist:6SwEeZVewzRLzWWe0Sq1NR,In Time - Singularity Remix,spotify:album:30jORAA3DJXRPMRGA3ts5W,267428,In Time (feat. Anabel Englund),2000,party party,,1446854400,116,142,152,1,3,39413578,False
111,Oliver Heldens,spotify:track:6H4HRR3kRteksf8SFnrSCh,spotify:artist:5nki7yRhxgM509M5ADlN1p,Gecko (Overdrive) - Extended,spotify:album:5QxgelsYMo3MeBiIu037fD,297090,Gecko (Overdrive),2000,party party,,1446854400,116,142,152,1,3,39413578,False
112,ODESZA,spotify:track:7avUYFehb1GscgCncPdBDK,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,Sun Models,spotify:album:7eq7Um3f3NMlHuNQSpicsz,160000,In Return,2000,party party,,1446854400,116,142,152,1,3,39413578,False
113,Holy Ghost!,spotify:track:577HuVuyCyKEblC3ihTgSn,spotify:artist:2Vhc7Y0Kc6HzMC6glKM4h6,Dumb Disco Ideas,spotify:album:0hQQPEjVB6Xp3DMvVmG45K,483706,Dynamics,2000,party party,,1446854400,116,142,152,1,3,39413578,False
114,Adrian Lux,spotify:track:6ICXI2waLo7zwqMp6sNo1t,spotify:artist:5kp9Qhzri9LrDkzrtjt5Sh,Teenage Crime - Axwell & Henrik B Remode,spotify:album:38rihiyzzQc3OzBkLGeYIC,423750,Teenage Crime,2000,party party,,1446854400,116,142,152,1,3,39413578,False
115,Lil Jon,spotify:track:35x6JdLCr4VWWR5ShNoAWo,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,Bend Ova,spotify:album:7hSGhpAzdMDnh1UVcwBomX,226106,Bend Ova,2000,party party,,1446854400,116,142,152,1,3,39413578,False
116,Nicky Romero,spotify:track:5sNRVofGC9O0CJ7xwY2Nhj,spotify:artist:5ChF3i92IPZHduM7jN3dpg,Symphonica - Original Mix,spotify:album:2UctFrK6misgjelNvEVKjn,308306,Symphonica,2000,party party,,1446854400,116,142,152,1,3,39413578,False
117,Skrillex,spotify:track:5QL61roAp5tYKdsW1a9ESY,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Recess (feat. Fatman Scoop and Michael Angelakos) - Milo And Otis Remix,spotify:album:0BrBRhZp5DDgIThTc1vl8n,295673,Recess Remixes (feat. Fatman Scoop and Michael Angelakos),2000,party party,,1446854400,116,142,152,1,3,39413578,False
118,Diplo,spotify:track:6ngavex4sZrVTif1wwRof0,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,Boy Oh Boy,spotify:album:63CHkpwH8ZlXmw1Hudn5IL,174398,Random White Dude Be Everywhere,2000,party party,,1446854400,116,142,152,1,3,39413578,False
119,ScHoolboy Q,spotify:track:5SsR3wtCOafDmZgvIdRhSm,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,Man Of The Year,spotify:album:7Et3bSTLLqdABO1qCxUplS,216013,Oxymoron,2000,party party,,1446854400,116,142,152,1,3,39413578,False
120,The Colourist,spotify:track:5vvmLhXNVUJBl3a1AVZzhz,spotify:artist:0hK26QoGcuKV3lH0x9MvUU,We Won't Go Home - Jane Doze Remix,spotify:album:7dBKp63ECjAFL7q4FmEvWR,307266,Inversions,2000,party party,,1446854400,116,142,152,1,3,39413578,False
121,What So Not,spotify:track:6zpCJDhdpHPZCcFCJZDqX5,spotify:artist:4AA8eXtzqh5ykxtafLaPOi,High You Are,spotify:album:5FAFTIaf9DBYcmDkYB3F3g,213340,High You Are,2000,party party,,1446854400,116,142,152,1,3,39413578,False
122,Carnage,spotify:track:76OSY26fhv9aJ0WZTezF34,spotify:artist:7CCjtD0hCK005Bvg2WG1a7,Bricks,spotify:album:6AFct76pAIPVHMuOHA80YE,264000,Papi Gordo,2000,party party,,1446854400,116,142,152,1,3,39413578,False
123,Cherub,spotify:track:152ANCuCtaK7mkhyFubrRG,spotify:artist:00dwwnz3V4kRfu3UFYpJLz,Doses & Mimosas,spotify:album:36ypuZEeHzKt3jm4gh6J4Q,323240,Year of the Caprese,2000,party party,,1446854400,116,142,152,1,3,39413578,False
124,Yeah Yeah Yeahs,spotify:track:64zjna5dIuO7s9FCDXQMmI,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,Heads Will Roll - A-Trak Remix,spotify:album:5OFRoLhewHfoJq06oPjqAk,383893,Heads Will Roll,2000,party party,,1446854400,116,142,152,1,3,39413578,False
125,A-Trak,spotify:track:7dJGEYoYcwqz17ibJODNtF,spotify:artist:3TaUSUXn41GixL7zbvrIDt,Tuna Melt,spotify:album:0Ge1vCE2HfRCpFLnxRa6K8,345000,Tuna Melt,2000,party party,,1446854400,116,142,152,1,3,39413578,False
126,Alesso,spotify:track:3YFAjMbTAyOvrnzmsGK8Zq,spotify:artist:4AVFqumd2ogHFlRbKIjp1t,Clash,spotify:album:5jQV4Np7uY3U3NLUvEASmP,371428,Clash,2000,party party,,1446854400,116,142,152,1,3,39413578,False
127,A$AP Ferg,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,Work REMIX,spotify:album:3smlfAmejcKMmAPg1G2Kki,283693,Trap Lord,2000,party party,,1446854400,116,142,152,1,3,39413578,False
128,The Rolling Stones,spotify:track:1hIQPCM3oWXrpnXmgTDaKG,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,Can't You Hear Me Knocking - Remastered,spotify:album:29m6DinzdaD0OPqWKGyMdz,436000,Sticky Fingers,2000,party party,,1446854400,116,142,152,1,3,39413578,False
129,The Police,spotify:track:3awlW6flEG4juGnGCduWw9,spotify:artist:5NGO30tJxFlKixkPSgXcFE,So Lonely - Remastered 2003,spotify:album:3D9JqZG5Q1ptOJr8ZQ0j7I,288250,Outlandos D'Amour,2000,party party,,1446854400,116,142,152,1,3,39413578,False
130,The Police,spotify:track:3FmAUR4SPWa3P1KyDf21Fu,spotify:artist:5NGO30tJxFlKixkPSgXcFE,Roxanne - Remastered 2003,spotify:album:3D9JqZG5Q1ptOJr8ZQ0j7I,191500,Outlandos D'Amour,2000,party party,,1446854400,116,142,152,1,3,39413578,False
131,Def Leppard,spotify:track:0pKGbgGzZ4yLydQvcgI8HN,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,Pour Some Sugar on Me,spotify:album:0IXPDVnECWSt6NFLDlgpoC,272173,Viva! Hysteria (Original Soundtrack),2000,party party,,1446854400,116,142,152,1,3,39413578,False
132,Holy Ghost!,spotify:track:45qtX9r54qnENrT3Y8wkgF,spotify:artist:2Vhc7Y0Kc6HzMC6glKM4h6,Do It Again,spotify:album:2RocWbAAyqpADqx9ZFth9B,253826,Holy Ghost!,2000,party party,,1446854400,116,142,152,1,3,39413578,False
133,Max Frost,spotify:track:6dg4jncA9hbthBGFVo2djw,spotify:artist:7r8xR0LmnaAM623MmRDn1V,White Lies,spotify:album:3FQvUfzKpXzTjdUHGfcFHA,177834,White Lies,2000,party party,,1446854400,116,142,152,1,3,39413578,False
134,Hot Chocolate,spotify:track:6qNa9AhOat3HHYWF0L7J7F,spotify:artist:72VzFto8DYvKHocaHYNWSi,Every 1's A Winner,spotify:album:6eFOJon5Cf1lCS9rwci1MZ,244480,Very Best Of Hot Chocolate,2000,party party,,1446854400,116,142,152,1,3,39413578,False
135,Fox Stevenson,spotify:track:6snnRz6kK978tSyUdejEyg,spotify:artist:2BQWHuvxG4kMYnfghdaCIy,Hoohah,spotify:album:21LHo0PHsRrK5R2UJNl66T,190513,Hoohah,2000,party party,,1446854400,116,142,152,1,3,39413578,False
136,Gramatik,spotify:track:24x79cBVAJFukcUYl4oKwC,spotify:artist:179BpmLkQCRIoU68Co80f5,I'm Doin' My Thang,spotify:album:4NyU7oAsBsOvTAH2vnYPem,184414,SB2,2000,party party,,1446854400,116,142,152,1,3,39413578,False
137,Felix Jaehn,spotify:track:5afHIkEcVhCF1Z1CTqMUXB,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,Ain't Nobody (Loves Me Better),spotify:album:3beitV4REkUMQn4BXZlD8F,186146,Ain't Nobody (Loves Me Better),2000,party party,,1446854400,116,142,152,1,3,39413578,False
138,Gramatik,spotify:track:3j0oWeUZjTA0HDUS5j64Vm,spotify:artist:179BpmLkQCRIoU68Co80f5,While I Was Playin' Fair,spotify:album:2jufxlYnmvY235bVECkCCq,244966,"Beatz & Pieces, Vol. 1",2000,party party,,1446854400,116,142,152,1,3,39413578,False
139,The Suicide Machines,spotify:track:7bFNtX22XJMy5TuEpQfa3C,spotify:artist:31v7ijnAMVL9V7Uzr1sFcI,New Girl,spotify:album:6XN3a05K0LVycfy137CSvL,123000,Destruction By Definition,2000,party party,,1446854400,116,142,152,1,3,39413578,False
140,Tame Impala,spotify:track:5oDvT6FgNqIeFFffxZVnpL,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Half Full Glass Of Wine,spotify:album:3WH3SNnrxH68c9RBJOMdh8,266160,InnerSpeaker,2000,party party,,1446854400,116,142,152,1,3,39413578,False
141,Galantis,spotify:track:5EYmoAWIbrnrSMMkfHpJ2t,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Runaway (U & I) - Kaskade Remix,spotify:album:2dpeESv6HYQndZyJfWi5Sa,315338,Runaway (U & I),2000,party party,,1446854400,116,142,152,1,3,39413578,False
142,Galantis,spotify:track:3aIhJDHxr1kgTSnutJxPTH,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Peanut Butter Jelly,spotify:album:4QcXq4vTVN7dFb7bZa9jG2,203133,Pharmacy,2000,party party,,1446854400,116,142,152,1,3,39413578,False
143,C2C,spotify:track:1SayqEg8HKK2IeIEWjdYxY,spotify:artist:28INUgyzTTRbvSphrJbgZ2,Down The Road,spotify:album:3bJg5G91aADhnnYNkMel3z,207186,Tetra,2000,party party,,1446854400,116,142,152,1,3,39413578,False
144,Dada Life,spotify:track:3FCRydJcqZtp5bshp2MzPR,spotify:artist:00sAT5YX8W3xNd1EuqyHw9,Feed The Dada - 2015 Remix,spotify:album:15QNcNLTTEkYJ9biQe0d76,162461,Dada Life Presents - Welcome To Dada Land,2000,party party,,1446854400,116,142,152,1,3,39413578,False
145,Benjamin Francis Leftwich,spotify:track:00YeYHw6zhoy1y7EPTgIkj,spotify:artist:7D5oTJSXSHf51auG0106CQ,Shine - Kygo Remix,spotify:album:6tUKtq2hrHaWVs5Qokzc1P,280640,Shine,2000,party party,,1446854400,116,142,152,1,3,39413578,False
146,Kygo,spotify:track:1twLxJP3DWzN4NDOV01sQ5,spotify:artist:23fqKkggKUBHNkbKtXEls4,Epsilon - Original Mix,spotify:album:4NavAbvW8BjjV2DFqqaZVw,364817,Epsilon,2000,party party,,1446854400,116,142,152,1,3,39413578,False
147,Major Lazer,spotify:track:4WjH9Bzt3kx7z8kl0awxh4,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Lean On (feat. MØ & DJ Snake),spotify:album:2XBnxKeRZi76u2iyGcMych,176561,Peace Is The Mission,2000,party party,,1446854400,116,142,152,1,3,39413578,False
148,Allertz,spotify:track:50HKpCzvLPLrcotD6E71jr,spotify:artist:68I0yRCEpICs1hLsnUSMgC,Make You Mine (Radio Edit),spotify:album:51bogjAGksIojZSIs2F2ma,224200,Make You Mine,2000,party party,,1446854400,116,142,152,1,3,39413578,False
149,Cashmere Cat,spotify:track:6jIGWu2my6bpv4jvNVKXwW,spotify:artist:2LZDXcxJWgsJfKXZv9a5eG,Kiss Kiss,spotify:album:491uNHKV3kcoNlHsR10YPb,221720,Mirror Maru EP,2000,party party,,1446854400,116,142,152,1,3,39413578,False
150,Cashmere Cat,spotify:track:18V7Vm71WAsWL4I0DytbnK,spotify:artist:2LZDXcxJWgsJfKXZv9a5eG,Adore,spotify:album:0RNdhxXwjekPMteaz5Dd1K,216013,9,2000,party party,,1446854400,116,142,152,1,3,39413578,False
151,Cashmere Cat,spotify:track:4LUu3bMpuxHjwPLj84rNSx,spotify:artist:2LZDXcxJWgsJfKXZv9a5eG,Mirror Maru,spotify:album:491uNHKV3kcoNlHsR10YPb,242133,Mirror Maru EP,2000,party party,,1446854400,116,142,152,1,3,39413578,False
0,Ruth B.,spotify:track:359ofvoEja4de0XjzUL3D5,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,If This is Love,spotify:album:6FgtuX3PtiB5civjHYhc52,229600,Safe Haven,2001,summer,,1495584000,9,10,11,1,4,2386978,False
1,Miley Cyrus,spotify:track:1UZOjK1BwmwWU14Erba9CZ,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Malibu,spotify:album:5xG9gJcs9ut3qDWezHUlsX,231906,Younger Now,2001,summer,,1495584000,9,10,11,1,4,2386978,False
2,Clean Bandit,spotify:track:1x5sYLZiu9r5E43kMlt9f8,spotify:artist:6MDME20pz9RveH9rEXvrOM,Symphony (feat. Zara Larsson),spotify:album:4b13SJlne61y53KSEwuQtD,212459,Symphony (feat. Zara Larsson),2001,summer,,1495584000,9,10,11,1,4,2386978,False
3,Noah Cyrus,spotify:track:5R4HqXCZ6uTjxxnGdLt2S6,spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,Stay Together,spotify:album:7Hlsir9c1oIMeWCTLUxn9e,192731,Stay Together,2001,summer,,1495584000,9,10,11,1,4,2386978,False
4,Maggie Lindemann,spotify:track:1NDxZ7cFAo481dtYWdrUnR,spotify:artist:0uGk2czvcpWQA383Im6ajf,Pretty Girl - Cheat Codes X CADE Remix,spotify:album:1XYA8eDvomdYTbQBzk0jT1,193613,Pretty Girl,2001,summer,,1495584000,9,10,11,1,4,2386978,False
5,Luis Fonsi,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,spotify:artist:4V8Sr092TqfHkfAA5fXXqG,Despacito - Remix,spotify:album:3smvpv7CdrhVcGYaNDLOqn,228826,Despacito Feat. Justin Bieber,2001,summer,,1495584000,9,10,11,1,4,2386978,False
6,DJ Khaled,spotify:track:3DXncPQOG4VBw3QHh3S817,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,I'm the One,spotify:album:4JBZ0QHveEpESepanNBG8A,288600,Grateful,2001,summer,,1495584000,9,10,11,1,4,2386978,False
7,Ruth B.,spotify:track:4sxssJY6nbqDHnsgZPkRZW,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,Superficial Love - Single Version,spotify:album:6FgtuX3PtiB5civjHYhc52,219453,Safe Haven,2001,summer,,1495584000,9,10,11,1,4,2386978,False
8,Logan Paul,spotify:track:51w95jAPQDOWN3M7xopWWh,spotify:artist:7uMSsrbX9MJzf161IcY7KU,Help Me Help You (feat. Why Don't We),spotify:album:6tAaN8nP7vPsSyGyKakIVf,152822,Help Me Help You (feat. Why Don't We),2001,summer,,1495584000,9,10,11,1,4,2386978,False
9,Charlie Puth,spotify:track:4iLqG9SeJSnt0cSPICSjxv,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,Attention,spotify:album:0t0NkQulrNkxw2oUZZHboA,211475,Attention,2001,summer,,1495584000,9,10,11,1,4,2386978,False
10,Miley Cyrus,spotify:track:6n2GPvMJtFZ4ckoc9EWHMx,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Do My Thang,spotify:album:3RDqXDc1bAETps54MSSOW0,225493,Bangerz (Deluxe Version),2001,summer,,1495584000,9,10,11,1,4,2386978,False
0,Bankroll Mafia,spotify:track:0HUptiGFVM5Q5YHIJ920aK,spotify:artist:6SHGWppjZ0ppEcvW1HkXjZ,Hyenas,spotify:album:7u8gK6NJ39Wyhm1IQAe979,220093,Bankroll Mafia,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
1,Future,spotify:track:7EiZI6JVHllARrX9PUvAdX,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Low Life,spotify:album:3jJKDKdlwRS584zUlHV2Ly,313546,EVOL,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
2,Young Thug,spotify:track:7tk5tOCj84jine8kKJkPYs,spotify:artist:50co4Is1HCEo8bhOyUWKpn,Memo,spotify:album:2z4c8M8aVzl7CTobIp36KF,195413,Slime Season 3,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
3,Wiz Khalifa,spotify:track:2okC0OWtgS86P2LC18IzHy,spotify:artist:137W8MRPWKqSmrBGDBFSop,Bake Sale (feat. Travis Scott),spotify:album:40QPuvt8Ft79Bakb0Jc78f,238530,Khalifa,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
4,Kanye West,spotify:track:3nAq2hCr1oWsIU54tS98pL,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Waves,spotify:album:7gsWAHLeT0w7es6FofOXk1,181573,The Life Of Pablo,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
5,Kanye West,spotify:track:432hUIl3ISDeytYW5XBQ5h,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Wolves,spotify:album:7gsWAHLeT0w7es6FofOXk1,301586,The Life Of Pablo,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
6,Post Malone,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,spotify:artist:246dkjvS1zLTtiykXe5h60,White Iverson,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,256533,Stoney,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
7,Drake,spotify:track:27GmP9AWRs744SzKcpJsTZ,spotify:artist:3TVXtAsR1Inumwj472S9r4,Jumpman,spotify:album:1ozpmkWcCHwsQ4QTnxOOdT,205879,What A Time To Be Alive,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
8,J. Cole,spotify:track:62vpWI1CHwFy7tMIcSStl8,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,No Role Modelz,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,292986,2014 Forest Hills Drive,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
9,J. Cole,spotify:track:7lL3MvFWFFSD25pBz72Agj,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,A Tale of 2 Citiez,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,269786,2014 Forest Hills Drive,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
10,J. Cole,spotify:track:4Tjh34RS4ACZ6f6srlDBg8,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Fire Squad,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,288200,2014 Forest Hills Drive,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
11,Denzel Curry,spotify:track:6R0GRYk2vs2XuBVemYK5YZ,spotify:artist:6fxyWrfmjcbj5d12gXeiNV,Ultimate,spotify:album:5r0LVuUjx659ddoV15P5MI,189974,Ultimate,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
12,Kevin Gates,spotify:track:10I3CmmwT0BkOVhduDy53o,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,Really Really,spotify:album:5Hs43ta4vAYKRRRR7DKjt9,232093,Islah,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
13,Chief Keef,spotify:track:0BEaYkPp5PnclzQxbNgwmM,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,Bouncin,spotify:album:7JSO18KblrVeYeg7wEFeio,195428,"Bang 3, Pt. 2",2002,Rap,,1509235200,84,128,221,4,65,47356150,False
14,Future,spotify:track:20fAoPjfYltmd3K3bO7gbt,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Stick Talk,spotify:album:0fUy6IdLHDpGNwavIlhEsl,171333,DS2,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
15,Bones,spotify:track:1XLs72TJ8zJIcq6qKFCzLU,spotify:artist:7qUnx2B8Lf6QROKUCKLsOQ,"Okay, But This Is the Last Time",spotify:album:2SUTezcD3h0uqOOr6M3Xdh,123053,Frayed,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
16,Chief Keef,spotify:track:4IowQDUOzUvNtp72HMDcKO,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,Love Sosa,spotify:album:6VML3yX1WR5pXtg6fmwdzZ,246213,Finally Rich,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
17,$uicideBoy$,spotify:track:0LX4f8NnYnGxuryfP1MtJf,spotify:artist:1VPmR4DJC1PlOtd0IADAO0,South Side Suicide (feat. Pouya),spotify:album:1oO9CuqHipplb4P1KuXzHo,169319,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
18,Kanye West,spotify:track:4KW1lqgSr8TKrvBII0Brf8,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Father Stretch My Hands Pt. 1,spotify:album:7gsWAHLeT0w7es6FofOXk1,135920,The Life Of Pablo,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
19,Kanye West,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Champions,spotify:album:1xuSorM2dDIiB5zhftB5NY,334253,Champions,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
20,Kanye West,spotify:track:3nAq2hCr1oWsIU54tS98pL,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Waves,spotify:album:7gsWAHLeT0w7es6FofOXk1,181573,The Life Of Pablo,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
21,JAY Z,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,Ni**as In Paris,spotify:album:1RhLcw3zLwYqNRFQZszBOG,219320,Top Five,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
22,Kanye West,spotify:track:6C7RJEIUDqKkJRZVWdkfkH,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Stronger,spotify:album:3SZr5Pco2oqKFORCP3WNj9,311866,Graduation,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
23,Kanye West,spotify:track:30Zcjs7pgEkmJA1lEbGSWT,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,FML,spotify:album:7gsWAHLeT0w7es6FofOXk1,236120,The Life Of Pablo,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
24,KiddFinesse,spotify:track:1tMdPPPwzzo5GFzq4nU58o,spotify:artist:1qSNqVLpNnsxDiJCaEapzy,Real Nigga Hours,spotify:album:3zsS6uzC47xwdo87WbvEp3,239307,Real Nigga Hours,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
25,Rae Sremmurd,spotify:track:6fujklziTHa8uoM5OQSfIo,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Black Beatles,spotify:album:5v6iBhIlflzR9rEd1LAMbd,291893,SremmLife 2,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
26,A$AP Ferg,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,Work REMIX,spotify:album:3smlfAmejcKMmAPg1G2Kki,283693,Trap Lord,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
27,21 Savage,spotify:track:6fwdbPMwP1zVStm8FybmkO,spotify:artist:1URnnhqYAYcrqrcwql10ft,X (feat. Future),spotify:album:4I3EcXD4e3KcEoDJfFEZ5b,258880,Savage Mode,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
